mol_pred_loaded,mol_true_loaded,mol_cond_loaded,sanitization,inchi_convertible,all_atoms_connected,no_radicals,molecular_formula,molecular_bonds,double_bond_stereochemistry,tetrahedral_chirality,bond_lengths,bond_angles,internal_steric_clash,aromatic_ring_flatness,non-aromatic_ring_non-flatness,double_bond_flatness,internal_energy,protein-ligand_maximum_distance,minimum_distance_to_protein,minimum_distance_to_organic_cofactors,minimum_distance_to_inorganic_cofactors,minimum_distance_to_waters,volume_overlap_with_protein,volume_overlap_with_organic_cofactors,volume_overlap_with_inorganic_cofactors,volume_overlap_with_waters,rmsd_≤_2å,passes_valence_checks,passes_kekulization,no_radicals_before_sanitization,inchi_crystal_valid,inchi_docked_valid,inchi_crystal,inchi_docked,inchi_overall,inchi_version,hydrogens,net_charge,protons,stereo_sp3,stereo_sp3_inverted,stereo_type,stereochemistry_preserved,number_bonds,shortest_bond_relative_length,longest_bond_relative_length,number_short_outlier_bonds,number_long_outlier_bonds,number_angles,most_extreme_relative_angle,number_outlier_angles,number_noncov_pairs,shortest_noncovalent_relative_distance,number_clashes,number_valid_bonds,number_valid_angles,number_valid_noncov_pairs,number_aromatic_rings_checked,number_aromatic_rings_pass,aromatic_ring_maximum_distance_from_plane,number_non-aromatic_rings_checked,number_non-aromatic_rings_pass,non-aromatic_ring_maximum_distance_from_plane,number_double_bonds_checked,number_double_bonds_pass,double_bond_maximum_distance_from_plane,num_h_added,mol_pred_energy,ensemble_avg_energy,energy_ratio,smallest_distance_protein,num_pairwise_clashes_protein,most_extreme_ligand_atom_id_protein,most_extreme_protein_atom_id_protein,most_extreme_ligand_element_protein,most_extreme_protein_element_protein,most_extreme_ligand_vdw_protein,most_extreme_protein_vdw_protein,most_extreme_sum_radii_protein,most_extreme_distance_protein,most_extreme_sum_radii_scaled_protein,most_extreme_relative_distance_protein,most_extreme_clash_protein,smallest_distance_organic_cofactors,not_too_far_away_organic_cofactors,num_pairwise_clashes_organic_cofactors,most_extreme_ligand_atom_id_organic_cofactors,most_extreme_protein_atom_id_organic_cofactors,most_extreme_ligand_element_organic_cofactors,most_extreme_protein_element_organic_cofactors,most_extreme_ligand_vdw_organic_cofactors,most_extreme_protein_vdw_organic_cofactors,most_extreme_sum_radii_organic_cofactors,most_extreme_distance_organic_cofactors,most_extreme_sum_radii_scaled_organic_cofactors,most_extreme_relative_distance_organic_cofactors,most_extreme_clash_organic_cofactors,smallest_distance_inorganic_cofactors,not_too_far_away_inorganic_cofactors,num_pairwise_clashes_inorganic_cofactors,most_extreme_ligand_atom_id_inorganic_cofactors,most_extreme_protein_atom_id_inorganic_cofactors,most_extreme_ligand_element_inorganic_cofactors,most_extreme_protein_element_inorganic_cofactors,most_extreme_ligand_vdw_inorganic_cofactors,most_extreme_protein_vdw_inorganic_cofactors,most_extreme_sum_radii_inorganic_cofactors,most_extreme_distance_inorganic_cofactors,most_extreme_sum_radii_scaled_inorganic_cofactors,most_extreme_relative_distance_inorganic_cofactors,most_extreme_clash_inorganic_cofactors,smallest_distance_waters,not_too_far_away_waters,num_pairwise_clashes_waters,most_extreme_ligand_atom_id_waters,most_extreme_protein_atom_id_waters,most_extreme_ligand_element_waters,most_extreme_protein_element_waters,most_extreme_ligand_vdw_waters,most_extreme_protein_vdw_waters,most_extreme_sum_radii_waters,most_extreme_distance_waters,most_extreme_sum_radii_scaled_waters,most_extreme_relative_distance_waters,most_extreme_clash_waters,volume_overlap_protein,volume_overlap_organic_cofactors,volume_overlap_inorganic_cofactors,volume_overlap_waters,rmsd,kabsch_rmsd,centroid_distance,mol_id
True,True,True,True,True,True,True,False,True,True,False,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,True,True,"InChI=1S/C14H30N6O5S/c15-6(14(23)24)1-2-26-3-7-9(21)10(22)13(25-7)20-5-19-8-11(16)17-4-18-12(8)20/h6-14,17-19,21-24H,1-5,15-16H2/t6-,7+,8-,9+,10+,11-,12+,13+/m0/s1","InChI=1S/C14H20N6O5S/c15-6(14(23)24)1-2-26-3-7-9(21)10(22)13(25-7)20-5-19-8-11(16)17-4-18-12(8)20/h4-7,9-10,13,21-22H,1-3,15H2,(H,23,24)(H2,16,17,18)/t6-,7+,9+,10+,13+/m0/s1",False,True,False,True,True,False,True,True,False,28,0.9764898937472606,1.021190245616538,0,0,40,1.0144157794614665,0,257,0.9643474766901111,0,28,40,257,1,1,3.87785576180244e-05,0,0,,0,0,,20,155.3490664406314,81.83811378479196,1.8982483742128968,2.195408101014477,2,0,6501,N,O,1.6,1.55,3.1500000000000004,2.195408101014477,3.1500000000000004,0.6969549527030084,True,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.044191714053614946,,,,32.561086364956466,0.8326034953765254,31.97879847599058,2v7t_1_SAH_4
True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,True,True,"InChI=1S/C5H13NO4/c6-3(5(9)10)1-2-4(7)8/h3-5,7-10H,1-2,6H2/t3-/m0/s1","InChI=1S/C5H9NO4/c6-3(5(9)10)1-2-4(7)8/h3H,1-2,6H2,(H,7,8)(H,9,10)/t3-/m0/s1",False,True,False,True,True,True,True,True,True,9,0.9860733183201028,1.0087895141698924,0,0,11,1.0056126998983068,0,25,0.992599751440866,0,9,11,25,0,0,,0,0,,0,0,,9,31.029782580700804,9.35700219127547,3.31620982301716,1.9295759871018325,1,0,7753,N,O,1.6,1.55,3.1500000000000004,1.9295759871018325,3.1500000000000004,0.6125638054291531,True,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.04939271255060729,,,,3.8689416338321774,1.3968546128632713,2.69401216849516,5hw0_1_GLU_2
True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,"InChI=1S/C4H10O5/c5-1-2(6)3(7)4(8)9/h2-9H,1H2/t2-,3+/m1/s1","InChI=1S/C4H8O5/c5-1-2(6)3(7)4(8)9/h2-3,5-7H,1H2,(H,8,9)/t2-,3+/m1/s1",False,True,False,True,True,True,True,True,True,8,0.9865585020659374,1.0042337202699998,0,0,10,1.0003017025326126,0,18,1.0110917918828344,0,8,10,18,0,0,,0,0,,0,0,,7,21.708565794748157,10.281143650933563,2.1114932863307425,2.4215131137369466,0,4,611,O,O,1.55,1.55,3.1,2.4215131137369466,3.1,0.7811332624957892,False,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.015398550724637682,,,,4.142400543968034,0.6175927438715352,2.524446693612066,4xfm_1_THE_0
True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,False,True,False,True,True,True,False,True,True,True,False,True,True,True,True,True,"InChI=1S/C10H28N6O9P2/c11-8-5-9(14-2-13-8)16(3-15-5)10-7(18)6(17)4(24-10)1-23-27(21,22)25-26(12,19)20/h4-10,13-15,17-22,26-27H,1-3,11-12H2/t4-,5+,6-,7-,8+,9-,10-/m1/s1","InChI=1S/C10H28N6O9P2/c11-8-5-9(14-2-13-8)16(3-15-5)10-7(18)6(17)4(24-10)1-23-27(21,22)25-26(12,19)20/h4-10,13-15,17-22,26-27H,1-3,11-12H2/t4-,5+,6-,7-,8-,9-,10-/m1/s1",False,True,True,True,True,False,True,True,False,29,0.9056614560593054,1.011014626110691,0,0,45,1.1548759404997124,0,277,0.7723792846728829,0,29,45,277,0,0,,0,0,,0,0,,28,4.901114085070254e+95,1201295785.2324953,4.0798562230214655e+86,1.6457955887655067,11,22,1440,O,C,1.55,1.7,3.25,1.6878333507784453,3.25,0.5193333387010601,True,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.1226888122845503,,,,2.2106798998565194,1.5925129399022426,0.9155448848488092,3s6a_1_ANP_0
True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,True,True,"InChI=1S/C5H13NO4/c6-3(5(9)10)1-2-4(7)8/h3-5,7-10H,1-2,6H2/t3-/m0/s1","InChI=1S/C5H9NO4/c6-3(5(9)10)1-2-4(7)8/h3H,1-2,6H2,(H,7,8)(H,9,10)/t3-/m0/s1",False,True,False,True,True,True,True,True,True,9,0.9885068775130285,0.9947520825616886,0,0,11,1.0009719315835768,0,25,0.9891640386914766,0,9,11,25,0,0,,0,0,,0,0,,9,36.96851806511673,9.35700219127547,3.950893385446294,2.279122122660389,1,8,1203,O,C,1.55,1.7,3.25,2.279122122660389,3.25,0.7012683454339659,True,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.05008012820512821,,,,29.375717738976185,1.2300304482097144,29.138188862861735,5k4h_2_GLU_3
True,True,True,True,True,True,True,False,True,True,False,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,True,True,"InChI=1S/C10H27N5O10P2/c11-8-5-9(13-2-12-8)15(3-14-5)10-7(17)6(16)4(24-10)1-23-27(21,22)25-26(18,19)20/h4-10,12-14,16-22,26-27H,1-3,11H2/t4-,5+,6-,7-,8+,9-,10-/m1/s1","InChI=1S/C10H15N5O10P2/c11-8-5-9(13-2-12-8)15(3-14-5)10-7(17)6(16)4(24-10)1-23-27(21,22)25-26(18,19)20/h2-4,6-7,10,16-17H,1H2,(H,21,22)(H2,11,12,13)(H2,18,19,20)/t4-,6-,7-,10-/m1/s1",False,True,False,True,True,False,True,True,False,29,0.9875230794838312,1.0083005207480362,0,0,45,1.0043234299637176,0,277,0.9254774425541158,0,29,45,277,1,1,1.1020402768735504e-05,0,0,,0,0,,15,163.14308001974496,76.99213415710615,2.118957758552889,2.2901858832854587,1,4,5615,N,C,1.6,1.7,3.3,2.2901858832854587,3.3,0.6939957222077148,True,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.01473150641533344,,,,21.78651113091326,1.251209430059596,21.125963562354464,6ep5_1_ADP_1
True,True,True,True,True,True,True,False,True,True,False,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,True,True,"InChI=1S/C5H10O3/c6-5(7)4-2-1-3-8-4/h4-7H,1-3H2/t4-/m1/s1","InChI=1S/C5H4O3/c6-5(7)4-2-1-3-8-4/h1-3H,(H,6,7)",False,True,False,True,True,False,False,False,False,8,0.9999067862491764,1.0046463903208656,0,0,10,1.0003691786347295,0,10,1.0037720557836929,0,8,10,10,1,1,2.57845642032406e-05,0,0,,0,0,,4,36.303083050631614,34.439994719438225,1.0540966497344393,1.9514074587333148,1,2,2728,O,N,1.55,1.6,3.1500000000000004,1.9514074587333148,3.1500000000000004,0.6194944313439094,True,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.07213800313643493,,,,18.254558304023682,0.07833968279554665,17.97113096702772,2gf3_2_FOA_1
True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,False,True,False,True,True,True,False,True,True,True,True,True,True,True,True,True,"InChI=1S/C12H34N5O13P3/c1-2-26-32(22,23)30-33(24,25)27-3-6-9(29-31(19,20)21)8(18)12(28-6)17-5-16-7-10(13)14-4-15-11(7)17/h6-12,14-16,18-25,31-33H,2-5,13H2,1H3/t6-,7-,8-,9-,10+,11-,12-/m1/s1","InChI=1S/C12H34N5O13P3/c1-2-26-32(22,23)30-33(24,25)27-3-6-9(29-31(19,20)21)8(18)12(28-6)17-5-16-7-10(13)14-4-15-11(7)17/h6-12,14-16,18-25,31-33H,2-5,13H2,1H3/t6-,7-,8-,9-,10-,11-,12-/m1/s1",False,True,True,True,True,False,True,True,False,35,0.9060391618447454,1.00236813667844,0,0,54,1.1513628549021848,0,439,0.8477631755896906,0,35,54,439,0,0,,0,0,,0,0,,34,2.4531832283549643e+165,2102267347.858536,1.1669225756913777e+156,1.0845647099182238,26,9,5923,O,C,1.55,1.7,3.25,1.0845647099182238,3.25,0.33371221843637655,True,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.16066935078007047,,,,1.3381342764529207,0.9059260595546059,0.821179063887935,2xta_1_ACO_0
True,True,True,True,True,True,True,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,"InChI=1S/C10H20FN5O3/c11-1-4-6(17)7(18)10(19-4)16-3-15-5-8(12)13-2-14-9(5)16/h4-10,13-15,17-18H,1-3,12H2/t4-,5-,6-,7-,8-,9-,10-/m1/s1","InChI=1S/C10H12FN5O3/c11-1-4-6(17)7(18)10(19-4)16-3-15-5-8(12)13-2-14-9(5)16/h2-4,6-7,10,17-18H,1H2,(H2,12,13,14)/t4-,6-,7-,10-/m1/s1",False,True,False,True,True,False,True,True,False,21,0.9880108077584555,1.0076293968852603,0,0,31,1.0133877712799693,0,119,0.9914333702357582,0,21,31,119,1,1,3.5070905485268256e-05,0,0,,0,0,,12,97.42148627110629,72.95119784280998,1.3354336755514713,2.4199012562499287,0,0,4270,N,O,1.6,1.55,3.1500000000000004,2.4199012562499287,3.1500000000000004,0.7682226210317233,False,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.042672919109026965,,,,1.1655045510082982,0.829352839158188,0.6746892298867919,2v7w_1_5FD_0
True,True,True,True,True,True,True,False,True,True,False,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,False,True,True,True,True,True,"InChI=1S/C21H47N7O14P2/c22-17-12-19(25-7-24-17)28(8-26-12)21-16(32)14(30)11(41-21)6-39-44(36,37)42-43(34,35)38-5-10-13(29)15(31)20(40-10)27-3-1-2-9(4-27)18(23)33/h9-21,24-26,29-37,43-44H,1-8,22-23H2/t9-,10+,11+,12-,13+,14+,15+,16+,17-,18+,19-,20+,21+/m0/s1","InChI=1S/C21H27N7O14P2/c22-17-12-19(25-7-24-17)28(8-26-12)21-16(32)14(30)11(41-21)6-39-44(36,37)42-43(34,35)38-5-10-13(29)15(31)20(40-10)27-3-1-2-9(4-27)18(23)33/h1-4,7-8,10-11,13-16,20-21,29-32H,5-6H2,(H5-,22,23,24,25,33,34,35,36,37)/p+1/t10-,11-,13-,14-,15-,16-,20-,21-/m1/s1",False,True,False,True,False,False,False,True,False,48,0.9885734087166641,1.0071652931264905,0,0,73,1.0051421912204046,0,825,1.0017062303687243,0,48,73,825,2,2,1.712068866843719e-05,0,0,,0,0,,27,189.56174853955875,114.23302409231333,1.659430362154916,1.2069593655131885,12,0,9981,N,O,1.6,1.55,3.1500000000000004,1.2069593655131885,3.1500000000000004,0.3831617033375201,True,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.07623450718079874,,,,41.44401273521139,2.414738249677139,39.550124665120606,2gag_1_NAD_0
True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,True,True,"InChI=1S/C5H17NO4P/c1-6(2,3)4-5-10-11(7,8)9/h7-9,11H,4-5H2,1-3H3/q+1","InChI=1S/C5H14NO4P/c1-6(2,3)4-5-10-11(7,8)9/h4-5H2,1-3H3,(H-,7,8,9)/p+1",False,True,False,False,False,True,True,True,True,10,0.9825671951137744,1.007118018562415,0,0,15,1.0018634202475238,0,30,1.06272069929125,0,10,15,30,0,0,,0,0,,0,0,,15,35.82809155334471,23.679969084300122,1.5130125983609846,2.344312056872975,1,6,1358,O,N,1.55,1.6,3.1500000000000004,2.344312056872975,3.1500000000000004,0.7442260498009444,True,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.03134378126042014,,,,38.193941486290484,0.6208660051873505,37.96153612092984,1o72_2_PC_0
True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,"InChI=1S/C27H59N9O15P2/c1-10-3-12-13(4-11(10)2)35(24-18(32-12)25(42)34-27(43)33-24)5-14(37)19(39)15(38)6-48-52(44,45)51-53(46,47)49-7-16-20(40)21(41)26(50-16)36-9-31-17-22(28)29-8-30-23(17)36/h10-27,29-34,37-47,52-53H,3-9,28H2,1-2H3/t10-,11+,12+,13+,14+,15-,16-,17+,18+,19+,20-,21-,22+,23+,24+,25+,26-,27-/m1/s1","InChI=1S/C27H33N9O15P2/c1-10-3-12-13(4-11(10)2)35(24-18(32-12)25(42)34-27(43)33-24)5-14(37)19(39)15(38)6-48-52(44,45)51-53(46,47)49-7-16-20(40)21(41)26(50-16)36-9-31-17-22(28)29-8-30-23(17)36/h3-4,8-9,14-16,19-21,26,37-41H,5-7H2,1-2H3,(H,44,45)(H,46,47)(H2,28,29,30)(H,34,42,43)/t14-,15+,16+,19-,20+,21+,26+/m0/s1",False,True,False,True,True,False,False,True,False,58,0.982766842183884,1.0083255144751184,0,0,89,1.015311667156083,0,1231,0.40076480301498646,11,58,89,1220,4,4,0.0013426665939108018,0,0,,0,0,,33,296380997930.9369,139.9984973685704,2117029850.3323383,2.19144984428118,2,29,1785,O,O,1.55,1.55,3.1,2.19144984428118,3.1,0.7069193046068323,True,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.028119356780462637,,,,0.9662356977388625,0.9557614791765079,0.07830014976476735,4u63_1_FAD_0
True,True,True,True,True,True,True,False,True,True,False,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,False,True,True,True,True,True,"InChI=1S/C17H37N4O9P/c1-7-3-9-10(4-8(7)2)21(15-13(18-9)16(25)20-17(26)19-15)5-11(22)14(24)12(23)6-30-31(27,28)29/h7-20,22-29,31H,3-6H2,1-2H3/t7-,8+,9+,10+,11+,12-,13+,14+,15+,16+,17-/m1/s1","InChI=1S/C17H21N4O9P/c1-7-3-9-10(4-8(7)2)21(15-13(18-9)16(25)20-17(26)19-15)5-11(22)14(24)12(23)6-30-31(27,28)29/h3-4,11-12,14,22-24H,5-6H2,1-2H3,(H,20,25,26)(H2,27,28,29)/t11-,12+,14-/m0/s1",False,True,False,True,True,False,False,True,False,33,0.9853725264651775,1.0068119908110258,0,0,50,1.0079344831960784,0,382,0.8767394085659348,0,33,50,382,3,3,0.00015159283474563967,0,0,,0,0,,21,123.69999274631095,63.646558863819536,1.943545652027848,1.441733973380666,29,10,1259,O,O,1.55,1.55,3.1,1.441733973380666,3.1,0.46507547528408577,True,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.16922226826909795,,,,27.79681535525016,1.7552133339044618,27.039823985461805,4rhe_1_FMN_6
True,True,True,True,True,True,True,False,True,True,False,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,False,True,True,True,True,True,"InChI=1S/C7H14O5/c8-4-1-3(7(11)12)2-5(9)6(4)10/h3-12H,1-2H2/t3-,4+,5-,6-","InChI=1S/C7H6O5/c8-4-1-3(7(11)12)2-5(9)6(4)10/h1-2,8-10H,(H,11,12)",False,True,False,True,True,False,True,True,False,12,0.9901695641786934,1.007668726517417,0,0,17,1.0006681341306238,0,37,1.00599415460001,0,12,17,37,1,1,2.3344876794451075e-05,0,0,,0,0,,6,23.130874282502056,17.22329466799814,1.3429993928792576,1.2296817515113414,18,11,76,C,N,1.7,1.6,3.3,1.2296817515113414,3.3,0.3726308337913156,True,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.3031396607722844,,,,43.525388158588925,0.1874141389350446,43.32901081656989,3wrb_1_GDE_0
True,True,True,True,True,True,True,False,True,False,False,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,True,True,"InChI=1S/C10H20O3/c1-13-10-7-8(3-2-6-11)4-5-9(10)12/h8-12H,2-7H2,1H3/t8-,9+,10-/m1/s1","InChI=1S/C10H10O3/c1-13-10-7-8(3-2-6-11)4-5-9(10)12/h2-7,12H,1H3/b3-2+",False,True,False,True,True,False,False,False,False,13,0.9937924998313739,1.0083631211882091,0,0,16,1.0042952885015588,0,49,1.013541719846567,0,13,16,49,1,1,3.460726751629978e-05,0,0,,0,0,,10,30.121190653040937,25.883861236368332,1.163705460247133,1.986436724388673,1,8,4776,O,O,1.55,1.55,3.1,1.986436724388673,3.1,0.6407860401253783,True,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.02839313572542902,,,,44.341861948059524,0.6529462077062327,44.066918680976535,5fxe_1_CIY_1
True,True,True,True,True,True,True,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,"InChI=1S/C3H11O6P/c4-1-3(5)2-9-10(6,7)8/h3-8,10H,1-2H2/t3-/m0/s1","InChI=1S/C3H7O6P/c4-1-3(5)2-9-10(6,7)8/h4H,1-2H2,(H2,6,7,8)",False,True,False,True,True,False,False,False,False,9,0.9916201082075503,1.0021054192924694,0,0,12,1.0025249229563142,0,24,1.1028959453767715,0,9,12,24,0,0,,0,0,,0,0,,7,12.197441824636803,7.276625154611749,1.6762498500979344,2.4913961828661435,0,9,2629,O,C,1.55,1.7,3.25,2.4913961828661435,3.25,0.7665834408818903,False,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.040061633281972264,,,,2.0211398944654975,1.110420992759849,1.5381224893031116,2r4e_1_13P_0
True,True,True,True,True,True,True,False,True,True,False,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,True,True,"InChI=1S/C14H30N6O5S/c15-6(14(23)24)1-2-26-3-7-9(21)10(22)13(25-7)20-5-19-8-11(16)17-4-18-12(8)20/h6-14,17-19,21-24H,1-5,15-16H2/t6-,7+,8-,9+,10+,11-,12+,13+/m0/s1","InChI=1S/C14H20N6O5S/c15-6(14(23)24)1-2-26-3-7-9(21)10(22)13(25-7)20-5-19-8-11(16)17-4-18-12(8)20/h4-7,9-10,13,21-22H,1-3,15H2,(H,23,24)(H2,16,17,18)/t6-,7+,9+,10+,13+/m0/s1",False,True,False,True,True,False,True,True,False,28,0.9874871793577394,1.0081973722016226,0,0,40,1.0075280398715463,0,257,1.0002171406311167,0,28,40,257,1,1,2.0096447126832784e-05,0,0,,0,0,,20,147.33730245406022,81.83811378479196,1.8003506635247015,1.684434177995683,4,25,1444,O,N,1.55,1.6,3.1500000000000004,1.684434177995683,3.1500000000000004,0.5347410088875184,True,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.052244897959183675,,,,3.5153775307705084,2.0268296238380965,1.2865462868682331,2wr8_1_SAH_1
True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,False,True,True,True,True,True,"InChI=1S/C6H14O6/c7-1-3(9)5(11)6(12)4(10)2-8/h3-12H,1-2H2/t3-,4-,5-,6-/m1/s1","InChI=1S/C6H14O6/c7-1-3(9)5(11)6(12)4(10)2-8/h3-12H,1-2H2/t3-,4-,5-,6-/m1/s1",True,True,True,True,True,True,True,True,True,11,0.9874431318720338,1.0100618486205386,0,0,14,1.006487135490243,0,41,1.0067690532733224,0,11,14,41,0,0,,0,0,,0,0,,14,46.799530993531,23.703844365350992,1.974343497712972,2.0503175705241397,2,3,2112,O,N,1.55,1.6,3.1500000000000004,2.0503175705241397,3.1500000000000004,0.6508944668330602,True,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.07982485685415965,,,,4.301757294118301,1.4920556321985365,3.874766799891536,2vfu_1_MTL_0
True,True,True,True,True,True,True,False,True,True,False,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,False,True,True,True,True,True,"InChI=1S/C12H24ClN3O/c13-11-8-10(6-7-14-11)16-12(17)15-9-4-2-1-3-5-9/h9-12,14-17H,1-8H2/t10-,11+,12+/m0/s1","InChI=1S/C12H10ClN3O/c13-11-8-10(6-7-14-11)16-12(17)15-9-4-2-1-3-5-9/h1-8H,(H2,14,15,16,17)",False,True,False,True,True,False,False,False,False,18,0.9834060963409326,1.0089710345754408,0,0,23,1.0087341832329435,0,95,1.0064937673159933,0,18,23,95,2,2,2.9994220666573757e-05,0,0,,0,0,,10,60.36225009606345,38.71880417543612,1.5589905572124645,2.017320822278891,6,15,881,Cl,O,1.8,1.55,3.35,2.017320822278891,3.35,0.602185320083251,True,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.10224800580130529,,,,6.163003132927208,1.290794961856531,3.798321026544762,4oal_2_245_0
True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,False,True,True,True,True,True,"InChI=1S/C4H11NO4/c5-2(4(8)9)1-3(6)7/h2-4,6-9H,1,5H2/t2-/m0/s1","InChI=1S/C4H7NO4/c5-2(4(8)9)1-3(6)7/h2H,1,5H2,(H,6,7)(H,8,9)/t2-/m0/s1",False,True,False,True,True,True,True,True,True,8,0.9889659710793448,1.0039401292571029,0,0,10,0.9981650473620615,0,18,1.0230920072254492,0,8,10,18,0,0,,0,0,,0,0,,7,26.845181752711085,7.423027956614363,3.616473211419124,1.916235001245932,3,7,7961,O,O,1.55,1.55,3.1,1.916235001245932,3.1,0.6181403229825587,True,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.1325136612021858,,,,31.969582426042972,0.9792633703606505,31.91485124647988,3eca_1_ASP_3
True,True,True,True,True,True,True,False,True,True,False,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,True,True,"InChI=1S/C20H46N10O14P2/c21-14-8-15(24-3-23-14)29(4-25-8)18-11(33)12(43-45(35,36)37)7(42-18)2-40-46(38,39)44-13-10(32)6(1-31)41-19(13)30-5-26-9-16(30)27-20(22)28-17(9)34/h6-20,23-28,31-39,45-46H,1-5,21-22H2/t6-,7-,8+,9+,10-,11-,12-,13-,14-,15-,16+,17-,18-,19-,20+/m1/s1","InChI=1S/C20H26N10O14P2/c21-14-8-15(24-3-23-14)29(4-25-8)18-11(33)12(43-45(35,36)37)7(42-18)2-40-46(38,39)44-13-10(32)6(1-31)41-19(13)30-5-26-9-16(30)27-20(22)28-17(9)34/h3-7,10-13,18-19,31-33H,1-2H2,(H,38,39)(H2,21,23,24)(H2,35,36,37)(H3,22,27,28,34)/t6-,7-,10-,11-,12-,13-,18-,19-/m1/s1",False,True,False,True,True,False,True,True,False,51,0.9918462775574908,1.0078807910028669,0,0,79,1.0126999209379217,0,905,0.8804046459892868,0,51,79,905,2,2,2.4979748574210925e-05,0,0,,0,0,,26,231.9888412635876,154.84662593605938,1.4981846705486657,1.9805446069200257,2,42,1115,O,C,1.55,1.7,3.25,1.9805446069200257,3.25,0.6093983405907771,True,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.019022000192141415,,,,17.598886601893437,3.9313836133503313,16.022695461798413,6ea9_1_9BG_0
